MappedinID,AreaListID_23,AreaListID_25,ChangedColumns,Name_23,Name_25,VN_23,VN_25,EN_23,EN_25,ZH_23,ZH_25,JA_23,JA_25,KO_23,KO_25
s_0e26ebb825ec04a8,93,93,Name|VN,Điểm nối chuyến quốc tế - quốc tế,Điểm nối chuyến QT-QT (Transfer Point Int-Int),Điểm nối chuyến quốc tế - quốc tế,Điểm nối chuyến QT-QT (Transfer Point Int-Int),Transfer Point International-International,Transfer Point International-International,国际转运点-国际,国际转运点-国际,トランスファーポイントインターナショナル-インターナショナル,トランスファーポイントインターナショナル-インターナショナル,트랜스퍼 포인트 인터내셔널-인터내셔널,트랜스퍼 포인트 인터내셔널-인터내셔널
s_0e839cef7e3fec34,22,22,Name|VN,Phòng chờ ga đi quốc nội,Khu ga đi quốc nội,Phòng chờ ga đi quốc nội,Khu ga đi quốc nội,Domestic Departure Lounge,Domestic Departure Lounge,国内出发航站楼候机区,国内出发航站楼候机区,国内線出発ラウンジ,国内線出発ラウンジ,국내선 출발 라운지,국내선 출발 라운지
s_0ee04a5f5cbb4328,570,570,Name,s_0ee04a5f5cbb4328,N,N,N,N,N,,,,,,
s_0ff415807f18eca9,594,594,Name,s_0ff415807f18eca9,N,N,N,N,N,,,,,,
s_105f13e068c9a9bd,1572,1572,Name,s_105f13e068c9a9bd,N,N,N,N,N,,,,,,
s_10aa180dcdeea7f2,538,538,Name,s_10aa180dcdeea7f2,N,N,N,N,N,,,,,,
s_11d1be3a619012c7,442,442,Name,s_11d1be3a619012c7,N,N,N,N,N,,,,,,
s_12e6f848125a2357,1925,1925,Name,s_12e6f848125a2357,N,N,N,N,N,,,,,,
s_146768a1e9380230,696,696,Name,s_146768a1e9380230,N,N,N,N,N,,,,,,
s_150cffff519f187a,404,404,Name,s_150cffff519f187a,N,N,N,N,N,,,,,,
s_153d7953c2bd4665,2093,2093,Name,s_153d7953c2bd4665,N,N,N,N,N,,,,,,
s_16ae30abd75d461c,437,437,Name,s_16ae30abd75d461c,N,N,N,N,N,,,,,,
s_171fbeb2b61a6066,414,414,Name,s_171fbeb2b61a6066,N,N,N,N,N,,,,,,
s_183a7649b025b2d4,642,642,Name,s_183a7649b025b2d4,N,N,N,N,N,,,,,,
s_187d7b9b08316a4f,648,648,Name,s_187d7b9b08316a4f,N,N,N,N,N,,,,,,
s_18aa30340f2da434,627,627,Name,s_18aa30340f2da434,N,N,N,N,N,,,,,,
s_18c7ef3ede5785f2,2326,2326,Name,s_18c7ef3ede5785f2,N,N,N,N,N,,,,,,
s_196be897fd1fdbd1,470,470,Name,s_196be897fd1fdbd1,N,N,N,N,N,,,,,,
s_19e57deb238394a8,1977,1977,Name,s_19e57deb238394a8,N,N,N,N,N,,,,,,
s_19f33db5e3b8b052,455,455,Name,s_19f33db5e3b8b052,N,N,N,N,N,,,,,,
s_1a3dea3927d3abd7,425,425,Name,s_1a3dea3927d3abd7,N,N,N,N,N,,,,,,
s_1a4d06921c34be61,694,694,Name,s_1a4d06921c34be61,N,N,N,N,N,,,,,,
s_1a5ba1fd58fb54b4,659,659,Name,s_1a5ba1fd58fb54b4,N,N,N,N,N,,,,,,
s_1b358171ef56008d,456,456,Name,s_1b358171ef56008d,N,N,N,N,N,,,,,,
s_1c0b9b70126cac67,616,616,Name,s_1c0b9b70126cac67,N,N,N,N,N,,,,,,
s_1c603dd5afff19fa,487,487,Name,s_1c603dd5afff19fa,N,N,N,N,N,,,,,,
s_1cbba3b9b1ad7472,534,534,Name,s_1cbba3b9b1ad7472,N,N,N,N,N,,,,,,
s_1d1eecf364e37514,410,410,Name,s_1d1eecf364e37514,N,N,N,N,N,,,,,,
s_1e3846105b8fc6e5,1561,1561,Name,s_1e3846105b8fc6e5,N,N,N,N,N,,,,,,
s_1ecac5c24855fe5a,406,406,Name,s_1ecac5c24855fe5a,N,N,N,N,N,,,,,,
s_1f650cf5619bdcdc,463,463,Name,s_1f650cf5619bdcdc,N,N,N,N,N,,,,,,
s_1fa57e84a67b3547,433,433,Name|VN,s_1fa57e84a67b3547,Nhà vệ sinh (WC - Toilet),N,Nhà vệ sinh (WC - Toilet),N,N,,,,,,
s_1fee89b0589e2a46,608,608,Name,s_1fee89b0589e2a46,N,N,N,N,N,,,,,,
s_219946855020d214,550,550,Name,s_219946855020d214,N,N,N,N,N,,,,,,
s_22000fbb45aaeed0,1981,1981,Name,s_22000fbb45aaeed0,N,N,N,N,N,,,,,,
s_2220309b610b78ab,396,396,Name,s_2220309b610b78ab,N,N,N,N,N,,,,,,
s_2259e619c9bdbcbd,622,622,Name,s_2259e619c9bdbcbd,N,N,N,N,N,,,,,,
s_22bf29dfb94c5537,665,665,Name,s_22bf29dfb94c5537,N,N,N,N,N,,,,,,
s_230b1c607006bd88,2124,2124,Name,s_230b1c607006bd88,N,N,N,N,N,,,,,,
s_239ed9e43560d5a8,423,423,Name,s_239ed9e43560d5a8,N,N,N,N,N,,,,,,
s_24377fcf642c1eda,590,590,Name,s_24377fcf642c1eda,N,N,N,N,N,,,,,,
s_2488e459f77ff549,604,604,Name,s_2488e459f77ff549,N,N,N,N,N,,,,,,
s_24a45ba7448ae8d4,617,617,Name,s_24a45ba7448ae8d4,N,N,N,N,N,,,,,,
s_2514308210b3512f,529,529,Name,s_2514308210b3512f,N,N,N,N,N,,,,,,
s_257f3ca85470d856,516,516,Name,s_257f3ca85470d856,N,N,N,N,N,,,,,,
s_2646f0b72d8fd913,506,506,Name,s_2646f0b72d8fd913,N,N,N,N,N,,,,,,
s_2727f9b7d1b8c08f,2095,2095,Name,s_2727f9b7d1b8c08f,N,N,N,N,N,,,,,,
s_273f54e12dae8c93,563,563,Name,s_273f54e12dae8c93,N,N,N,N,N,,,,,,
s_2749293b8a72d67e,629,629,Name,s_2749293b8a72d67e,N,N,N,N,N,,,,,,
s_27ce083ae9716cb3,1936,1936,Name,s_27ce083ae9716cb3,N,N,N,N,N,,,,,,
s_290a5d2887b28d1b,530,530,Name,s_290a5d2887b28d1b,N,N,N,N,N,,,,,,
s_29ae9991d8eb878c,632,632,Name,s_29ae9991d8eb878c,N,N,N,N,N,,,,,,
s_2af33f9aa25750b0,597,597,Name,s_2af33f9aa25750b0,N,N,N,N,N,,,,,,
s_2b5b78f5f05add3b,1930,1930,Name,s_2b5b78f5f05add3b,N,N,N,N,N,,,,,,
s_2bff2a78f7cc87a1,667,667,Name,s_2bff2a78f7cc87a1,N,N,N,N,N,,,,,,
s_2c3856e4fd3bb90d,503,503,Name,s_2c3856e4fd3bb90d,N,N,N,N,N,,,,,,
s_2d7badaf994253f1,2333,2333,Name,s_2d7badaf994253f1,N,N,N,N,N,,,,,,
s_2f6ca6e52e2c9ce8,571,571,Name,s_2f6ca6e52e2c9ce8,N,N,N,N,N,,,,,,
s_2f923fff9815443f,521,521,Name,s_2f923fff9815443f,N,N,N,N,N,,,,,,
s_2fe97705b2fd92fb,1970,1970,Name,s_2fe97705b2fd92fb,N,N,N,N,N,,,,,,
s_302979523435ccfe,691,691,Name,s_302979523435ccfe,N,N,N,N,N,,,,,,
s_308b5abbfa6c6b4a,416,416,Name,s_308b5abbfa6c6b4a,N,N,N,N,N,,,,,,
s_30ffb7e8186fe40f,2311,2311,Name,s_30ffb7e8186fe40f,N,N,N,N,N,,,,,,
s_3362fa76f0715f08,548,548,Name,s_3362fa76f0715f08,N,N,N,N,N,,,,,,
s_338daaa74e5af7b4,1917,1917,Name,s_338daaa74e5af7b4,N,N,N,N,N,,,,,,
s_3445d4a1f5744fff,422,422,Name,s_3445d4a1f5744fff,N,N,N,N,N,,,,,,
s_346c5c5bec94e3d4,1571,1571,Name,s_346c5c5bec94e3d4,N,N,N,N,N,,,,,,
s_351ccf13d274625c,2316,2316,Name,s_351ccf13d274625c,N,N,N,N,N,,,,,,
s_35f830b8f66e3160,2066,2066,Name,s_35f830b8f66e3160,N,N,N,N,N,,,,,,
s_3718db80183cebdf,2319,2319,Name,s_3718db80183cebdf,N,N,N,N,N,,,,,,
s_37b830d052736db1,461,461,Name,s_37b830d052736db1,N,N,N,N,N,,,,,,
s_37bc21797ff784d8,647,647,Name,s_37bc21797ff784d8,N,N,N,N,N,,,,,,
s_397170825fe564e0,652,652,Name,s_397170825fe564e0,N,N,N,N,N,,,,,,
s_3b5c08491c5ba2df,448,448,Name,s_3b5c08491c5ba2df,N,N,N,N,N,,,,,,
s_3b60af8a845db436,452,452,Name,s_3b60af8a845db436,N,N,N,N,N,,,,,,
s_3d330860586b2b36,491,491,Name,s_3d330860586b2b36,N,N,N,N,N,,,,,,
s_3d9817ac7f1aa80b,637,637,Name,s_3d9817ac7f1aa80b,N,N,N,N,N,,,,,,
s_3dc43cd3415671e2,492,492,Name,s_3dc43cd3415671e2,N,N,N,N,N,,,,,,
s_3dca54781957e42b,2065,2065,Name,s_3dca54781957e42b,N,N,N,N,N,,,,,,
s_3e3d9757583b51d8,639,639,Name,s_3e3d9757583b51d8,N,N,N,N,N,,,,,,
s_3e53d1370ef90063,561,561,Name,s_3e53d1370ef90063,N,N,N,N,N,,,,,,
s_3f2b26db982b6483,660,660,Name,s_3f2b26db982b6483,N,N,N,N,N,,,,,,
s_3ffd824617991b44,1943,1943,Name,s_3ffd824617991b44,N,N,N,N,N,,,,,,
s_40e57f8b86bddf26,446,446,Name,s_40e57f8b86bddf26,N,N,N,N,N,,,,,,
s_415311bcf4d53445,408,408,Name,s_415311bcf4d53445,N,N,N,N,N,,,,,,
s_426d62ce88487340,1565,1565,Name,s_426d62ce88487340,N,N,N,N,N,,,,,,
s_428a1ffc9f0a7c1c,477,477,Name,s_428a1ffc9f0a7c1c,N,N,N,N,N,,,,,,
s_42900301b2aee345,1967,1967,Name,s_42900301b2aee345,N,N,N,N,N,,,,,,
s_42ce812ad412954a,650,650,Name,s_42ce812ad412954a,N,N,N,N,N,,,,,,
s_42e5a68291489c47,1934,1934,Name,s_42e5a68291489c47,N,N,N,N,N,,,,,,
s_42fad42c39bf2602,1939,1939,Name,s_42fad42c39bf2602,N,N,N,N,N,,,,,,
s_430967320ca8bd5a,2321,2321,Name,s_430967320ca8bd5a,N,N,N,N,N,,,,,,
s_439433856cf711fe,1961,1961,Name,s_439433856cf711fe,N,N,N,N,N,,,,,,
s_4496b2f5c548a512,567,567,Name,s_4496b2f5c548a512,N,N,N,N,N,,,,,,
s_45b14a611c092552,586,586,Name,s_45b14a611c092552,N,N,N,N,N,,,,,,
s_47b10833be112a7c,1913,1913,Name,s_47b10833be112a7c,N,N,N,N,N,,,,,,
s_48977da59d752c5e,1935,1935,Name,s_48977da59d752c5e,N,N,N,N,N,,,,,,
s_494459d9a8f84ef5,451,451,Name,s_494459d9a8f84ef5,N,N,N,N,N,,,,,,
s_49591258ee750054,546,546,Name,s_49591258ee750054,N,N,N,N,N,,,,,,
s_4a05afff7590e7c2,478,478,Name,s_4a05afff7590e7c2,N,N,N,N,N,,,,,,
s_4a1d8cd87d90e508,585,585,Name,s_4a1d8cd87d90e508,N,N,N,N,N,,,,,,
s_4ac73ecd03f3b920,554,554,Name,s_4ac73ecd03f3b920,N,N,N,N,N,,,,,,
s_4b1887e42b1223bc,587,587,Name,s_4b1887e42b1223bc,N,N,N,N,N,,,,,,
s_4b777496a640d5bc,484,484,Name,s_4b777496a640d5bc,N,N,N,N,N,,,,,,
s_4c39855da4a5d384,1902,1902,Name,s_4c39855da4a5d384,N,N,N,N,N,,,,,,
s_4c4820b344175867,497,497,Name,s_4c4820b344175867,N,N,N,N,N,,,,,,
s_4c837e7d2148ee7b,457,457,Name,s_4c837e7d2148ee7b,N,N,N,N,N,,,,,,
s_4d895bfea585b2a1,588,588,Name,s_4d895bfea585b2a1,N,N,N,N,N,,,,,,
s_4dbbc03c2e029d39,415,415,Name,s_4dbbc03c2e029d39,N,N,N,N,N,,,,,,
s_4e02ec42e104c543,1952,1952,Name,s_4e02ec42e104c543,N,N,N,N,N,,,,,,
s_4e0bb4481ad9e0e8,542,542,Name,s_4e0bb4481ad9e0e8,N,N,N,N,N,,,,,,
s_4e1a5ca190abb8e4,511,511,Name,s_4e1a5ca190abb8e4,N,N,N,N,N,,,,,,
s_4ea5d8145aba4e6a,1900,1900,Name,s_4ea5d8145aba4e6a,N,N,N,N,N,,,,,,
s_4eb1c8b277da6ca8,623,623,Name,s_4eb1c8b277da6ca8,N,N,N,N,N,,,,,,
s_4edfd73d4ba50c79,644,644,Name,s_4edfd73d4ba50c79,N,N,N,N,N,,,,,,
s_4f96f7636a19988e,545,545,Name,s_4f96f7636a19988e,N,N,N,N,N,,,,,,
s_50c1fe46f323a233,1979,1979,Name,s_50c1fe46f323a233,N,N,N,N,N,,,,,,
s_518046d3a8753d41,515,515,Name,s_518046d3a8753d41,N,N,N,N,N,,,,,,
s_5214294e94d5e9fa,509,509,Name,s_5214294e94d5e9fa,N,N,N,N,N,,,,,,
s_52320e2fc1488a3d,565,565,Name,s_52320e2fc1488a3d,N,N,N,N,N,,,,,,
s_52bc9beb9a7a6b85,1931,1931,Name,s_52bc9beb9a7a6b85,N,N,N,N,N,,,,,,
s_531efdaefa5b87bd,418,418,Name,s_531efdaefa5b87bd,N,N,N,N,N,,,,,,
s_53794e2344941fb6,562,562,Name,s_53794e2344941fb6,N,N,N,N,N,,,,,,
s_539fd1361f116ae1,2322,2322,Name,s_539fd1361f116ae1,N,N,N,N,N,,,,,,
s_541b67d37ddf33eb,2312,2312,Name,s_541b67d37ddf33eb,N,N,N,N,N,,,,,,
s_5497b3afa21ecec5,689,689,Name,s_5497b3afa21ecec5,N,N,N,N,N,,,,,,
s_54daba290bf21098,599,599,Name,s_54daba290bf21098,N,N,N,N,N,,,,,,
s_54f0c3a396966d80,2092,2092,Name,s_54f0c3a396966d80,N,N,N,N,N,,,,,,
s_58207743035db3ce,1951,1951,Name,s_58207743035db3ce,N,N,N,N,N,,,,,,
s_583f687224771903,2064,2064,Name,s_583f687224771903,N,N,N,N,N,,,,,,
s_5a00d44198025138,634,634,Name,s_5a00d44198025138,N,N,N,N,N,,,,,,
s_5afe00e55650bf97,1916,1916,Name,s_5afe00e55650bf97,N,N,N,N,N,,,,,,
s_5b130d3325723aec,1924,1924,Name,s_5b130d3325723aec,N,N,N,N,N,,,,,,
s_5b42d541a8a7afd8,459,459,Name,s_5b42d541a8a7afd8,N,N,N,N,N,,,,,,
s_5b719213e59b3f44,1907,1907,Name,s_5b719213e59b3f44,N,N,N,N,N,,,,,,
s_5c1e8ddcb399683f,661,661,Name,s_5c1e8ddcb399683f,N,N,N,N,N,,,,,,
s_5c1ebfcc2ddfd728,600,600,Name,s_5c1ebfcc2ddfd728,N,N,N,N,N,,,,,,
s_5c8efaaa01cd4c08,1973,1973,Name,s_5c8efaaa01cd4c08,N,N,N,N,N,,,,,,
s_5ccaeae4dfc3f5d7,1978,1978,Name,s_5ccaeae4dfc3f5d7,N,N,N,N,N,,,,,,
s_5cf5e9d23d205295,1957,1957,Name,s_5cf5e9d23d205295,N,N,N,N,N,,,,,,
s_5cf6600fbbfc1941,513,513,Name,s_5cf6600fbbfc1941,N,N,N,N,N,,,,,,
s_609a4d391607c38b,494,494,Name,s_609a4d391607c38b,N,N,N,N,N,,,,,,
s_61efeb48b65c9d2e,575,575,Name,s_61efeb48b65c9d2e,N,N,N,N,N,,,,,,
s_624e15fde30bb4cb,514,514,Name,s_624e15fde30bb4cb,N,N,N,N,N,,,,,,
s_65bf8bc6f35a0f6d,699,699,Name,s_65bf8bc6f35a0f6d,N,N,N,N,N,,,,,,
s_6658bedc40f111c7,591,591,Name,s_6658bedc40f111c7,N,N,N,N,N,,,,,,
s_6692b2c5da0ee962,421,421,Name,s_6692b2c5da0ee962,N,N,N,N,N,,,,,,
s_672f123658bee659,653,653,Name,s_672f123658bee659,N,N,N,N,N,,,,,,
s_68033abab7e5b71b,464,464,Name,s_68033abab7e5b71b,N,N,N,N,N,,,,,,
s_68b5b8114dfc8c42,1964,1964,Name,s_68b5b8114dfc8c42,N,N,N,N,N,,,,,,
s_68f3398f9758033c,424,424,Name,s_68f3398f9758033c,N,N,N,N,N,,,,,,
s_693b64d505f4021b,449,449,Name,s_693b64d505f4021b,N,N,N,N,N,,,,,,
s_6956033229fd2e25,1962,1962,Name,s_6956033229fd2e25,N,N,N,N,N,,,,,,
s_6a40cfa254017ce0,535,535,Name,s_6a40cfa254017ce0,N,N,N,N,N,,,,,,
s_6babd4bc298bc321,1963,1963,Name,s_6babd4bc298bc321,N,N,N,N,N,,,,,,
s_6bc784d0b2faee7c,1976,1976,Name,s_6bc784d0b2faee7c,N,N,N,N,N,,,,,,
s_6c166c103994b67c,400,400,Name,s_6c166c103994b67c,N,N,N,N,N,,,,,,
s_6c3a56650f2263fb,1921,1921,Name,s_6c3a56650f2263fb,N,N,N,N,N,,,,,,
s_6ca5cf55503e2066,649,649,Name,s_6ca5cf55503e2066,N,N,N,N,N,,,,,,
s_6d59c3471c9c961d,1570,1570,Name,s_6d59c3471c9c961d,N,N,N,N,N,,,,,,
s_6d9a3b70219c9045,523,523,Name,s_6d9a3b70219c9045,N,N,N,N,N,,,,,,
s_6e98b3891234859a,606,606,Name,s_6e98b3891234859a,N,N,N,N,N,,,,,,
s_6ea81be7c06b7db6,618,618,Name,s_6ea81be7c06b7db6,N,N,N,N,N,,,,,,
s_6fbc2176a3446004,466,466,Name,s_6fbc2176a3446004,N,N,N,N,N,,,,,,
s_6ffd2be48a77dc5a,2325,2325,Name,s_6ffd2be48a77dc5a,N,N,N,N,N,,,,,,
s_71a35b111a17d3c5,1933,1933,Name,s_71a35b111a17d3c5,N,N,N,N,N,,,,,,
s_72d2a00d8787e155,2328,2328,Name,s_72d2a00d8787e155,N,N,N,N,N,,,,,,
s_73b8131ccb269d97,580,580,Name,s_73b8131ccb269d97,N,N,N,N,N,,,,,,
s_74359f577bda4c4d,1909,1909,Name,s_74359f577bda4c4d,N,N,N,N,N,,,,,,
s_7499b70ee8191ad6,1955,1955,Name,s_7499b70ee8191ad6,N,N,N,N,N,,,,,,
s_74cc3ce470595173,1928,1928,Name,s_74cc3ce470595173,N,N,N,N,N,,,,,,
s_74e2675b19271310,1569,1569,Name,s_74e2675b19271310,N,N,N,N,N,,,,,,
s_750cc15d29072793,543,543,Name,s_750cc15d29072793,N,N,N,N,N,,,,,,
s_7519e82ef11f5bdb,460,460,Name,s_7519e82ef11f5bdb,N,N,N,N,N,,,,,,
s_75564b2d646af908,533,533,Name,s_75564b2d646af908,N,N,N,N,N,,,,,,
s_75cde8ed2d2d0e5a,679,679,Name,s_75cde8ed2d2d0e5a,N,N,N,N,N,,,,,,
s_7692b76906704d2b,2332,2332,Name,s_7692b76906704d2b,N,N,N,N,N,,,,,,
s_76a11c1a58fc96a4,490,490,Name,s_76a11c1a58fc96a4,N,N,N,N,N,,,,,,
s_76abe1d9eccf89a2,426,426,Name,s_76abe1d9eccf89a2,N,N,N,N,N,,,,,,
s_770171c22aa0ade2,498,498,Name,s_770171c22aa0ade2,N,N,N,N,N,,,,,,
s_7761e7b2922e11b4,688,688,Name,s_7761e7b2922e11b4,N,N,N,N,N,,,,,,
s_7881f3af2376f6f2,2337,2337,Name,s_7881f3af2376f6f2,N,N,N,N,N,,,,,,
s_78b935cedd619cfe,680,680,Name,s_78b935cedd619cfe,N,N,N,N,N,,,,,,
s_78e423a6fe97c7fd,539,539,Name,s_78e423a6fe97c7fd,N,N,N,N,N,,,,,,
s_790bfbf8805e6ea1,1956,1956,Name,s_790bfbf8805e6ea1,N,N,N,N,N,,,,,,
s_79405f0f3e2be403,476,476,Name,s_79405f0f3e2be403,N,N,N,N,N,,,,,,
s_799aad723b88e122,501,501,Name,s_799aad723b88e122,N,N,N,N,N,,,,,,
s_7ab2b593ef35123f,1919,1919,Name,s_7ab2b593ef35123f,N,N,N,N,N,,,,,,
s_7ba21c43030917fc,1903,1903,Name,s_7ba21c43030917fc,N,N,N,N,N,,,,,,
s_7ba973898d0de4e4,1959,1959,Name,s_7ba973898d0de4e4,N,N,N,N,N,,,,,,
s_7bcc54772c971919,1937,1937,Name,s_7bcc54772c971919,N,N,N,N,N,,,,,,
s_7c2894910dd55210,2338,2338,Name,s_7c2894910dd55210,N,N,N,N,N,,,,,,
s_7c38a1653202a2f0,547,547,Name,s_7c38a1653202a2f0,N,N,N,N,N,,,,,,
s_7c68e30c3e1a34da,681,681,Name,s_7c68e30c3e1a34da,N,N,N,N,N,,,,,,
s_7cc5b7fa9a8fe446,527,527,Name,s_7cc5b7fa9a8fe446,N,N,N,N,N,,,,,,
s_7d0446344d368a17,444,444,Name,s_7d0446344d368a17,N,N,N,N,N,,,,,,
s_7d34079218d88ed7,636,636,Name,s_7d34079218d88ed7,N,N,N,N,N,,,,,,
s_7d5e59d9e8ba9126,577,577,Name,s_7d5e59d9e8ba9126,N,N,N,N,N,,,,,,
s_7d8360bbca350092,430,430,Name,s_7d8360bbca350092,N,N,N,N,N,,,,,,
s_7e2c5dfe0a54df0f,677,677,Name,s_7e2c5dfe0a54df0f,N,N,N,N,N,,,,,,
s_7e7d598d7b4af738,1898,1898,Name,s_7e7d598d7b4af738,N,N,N,N,N,,,,,,
s_7f1bcb51bd4f4a71,628,628,Name,s_7f1bcb51bd4f4a71,N,N,N,N,N,,,,,,
s_7f34a5e8e02d0bdb,1941,1941,Name,s_7f34a5e8e02d0bdb,N,N,N,N,N,,,,,,
s_7f7a6c7b01f9e3e5,559,559,Name,s_7f7a6c7b01f9e3e5,N,N,N,N,N,,,,,,
s_8118e9d6b2330052,480,480,Name,s_8118e9d6b2330052,N,N,N,N,N,,,,,,
s_8125e2b351bedcd2,2314,2314,Name,s_8125e2b351bedcd2,N,N,N,N,N,,,,,,
s_81ae281aefb04c9a,468,468,Name,s_81ae281aefb04c9a,N,N,N,N,N,,,,,,
s_82841594cfc9d64c,558,558,Name,s_82841594cfc9d64c,N,N,N,N,N,,,,,,
s_82d03bc6be097cfc,673,673,Name,s_82d03bc6be097cfc,N,N,N,N,N,,,,,,
s_83362fe3b5b8952e,488,488,Name,s_83362fe3b5b8952e,N,N,N,N,N,,,,,,
s_834ebc6b294393e7,578,578,Name,s_834ebc6b294393e7,N,N,N,N,N,,,,,,
s_8351c327802b5efb,1942,1942,Name,s_8351c327802b5efb,N,N,N,N,N,,,,,,
s_839e9012ddc94e26,544,544,Name,s_839e9012ddc94e26,N,N,N,N,N,,,,,,
s_84432fb08516385d,582,582,Name,s_84432fb08516385d,N,N,N,N,N,,,,,,
s_8479a1012caf15ef,157,157,Name|VN,Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Convenience store,Convenience store,便利店,便利店,ショップ,ショップ,상점,상점
s_8499d3e15ce0ec7a,568,568,Name,s_8499d3e15ce0ec7a,N,N,N,N,N,,,,,,
s_854e848c2d149545,675,675,Name,s_854e848c2d149545,N,N,N,N,N,,,,,,
s_86135453e9bec234,1905,1905,Name,s_86135453e9bec234,N,N,N,N,N,,,,,,
s_862d4333dd118624,596,596,Name,s_862d4333dd118624,N,N,N,N,N,,,,,,
s_8636b1d597833bed,1968,1968,Name,s_8636b1d597833bed,N,N,N,N,N,,,,,,
s_86683043c615742e,1912,1912,Name,s_86683043c615742e,N,N,N,N,N,,,,,,
s_86ac2b8c986b0619,1938,1938,Name,s_86ac2b8c986b0619,N,N,N,N,N,,,,,,
s_86c869e541157d98,572,572,Name,s_86c869e541157d98,N,N,N,N,N,,,,,,
s_872c527761879fbf,1577,1577,Name,s_872c527761879fbf,N,N,N,N,N,,,,,,
s_87a2688d320d8da5,499,499,Name,s_87a2688d320d8da5,N,N,N,N,N,,,,,,
s_87f3d6e9a47987e2,495,495,Name,s_87f3d6e9a47987e2,N,N,N,N,N,,,,,,
s_882561fdec5bc0a5,672,672,Name,s_882561fdec5bc0a5,N,N,N,N,N,,,,,,
s_88a84376a4c2cd74,603,603,Name,s_88a84376a4c2cd74,N,N,N,N,N,,,,,,
s_8a617c30c95d1226,507,507,Name,s_8a617c30c95d1226,N,N,N,N,N,,,,,,
s_8afcabafafdccfab,399,399,Name,s_8afcabafafdccfab,N,N,N,N,N,,,,,,
s_8b76c3c4d1d84526,471,471,Name,s_8b76c3c4d1d84526,N,N,N,N,N,,,,,,
s_8be7d7a81051708b,508,508,Name,s_8be7d7a81051708b,N,N,N,N,N,,,,,,
s_8c3d8b7dcdfa2536,609,609,Name,s_8c3d8b7dcdfa2536,N,N,N,N,N,,,,,,
s_8d32911cb4383f8f,526,526,Name,s_8d32911cb4383f8f,N,N,N,N,N,,,,,,
s_8deb98d1915edb49,1953,1953,Name,s_8deb98d1915edb49,N,N,N,N,N,,,,,,
s_8dee77dbeac71049,601,601,Name,s_8dee77dbeac71049,N,N,N,N,N,,,,,,
s_8eb18b2c30ce564d,646,646,Name,s_8eb18b2c30ce564d,N,N,N,N,N,,,,,,
s_9009ff6f34a694cd,1946,1946,Name,s_9009ff6f34a694cd,N,N,N,N,N,,,,,,
s_90ca93e02d7ddbe5,656,656,Name,s_90ca93e02d7ddbe5,N,N,N,N,N,,,,,,
s_91324c6c28a663c7,1975,1975,Name,s_91324c6c28a663c7,N,N,N,N,N,,,,,,
s_913f0467c89b95ed,439,439,Name,s_913f0467c89b95ed,N,N,N,N,N,,,,,,
s_917d4b798bc1c1d3,668,668,Name,s_917d4b798bc1c1d3,N,N,N,N,N,,,,,,
s_91873906f9fc7468,486,486,Name,s_91873906f9fc7468,N,N,N,N,N,,,,,,
s_9238d45ec7d9f0ed,566,566,Name,s_9238d45ec7d9f0ed,N,N,N,N,N,,,,,,
s_93a092b137c1655d,638,638,Name,s_93a092b137c1655d,N,N,N,N,N,,,,,,
s_94b7dd416c031123,678,678,Name,s_94b7dd416c031123,N,N,N,N,N,,,,,,
s_9536ac1be0192a2d,383,383,Name,s_9536ac1be0192a2d,N,N,N,N,N,,,,,,
s_9605235694629a21,231,231,Name|VN,Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Convenience store,Convenience store,便利店,便利店,ショップ,ショップ,상점,상점
s_960b2415ad725a4a,1901,1901,Name,s_960b2415ad725a4a,N,N,N,N,N,,,,,,
s_96f6dfbc96641637,475,475,Name,s_96f6dfbc96641637,N,N,N,N,N,,,,,,
s_97607d953525dd47,651,651,Name,s_97607d953525dd47,N,N,N,N,N,,,,,,
s_979abdedae9cb13b,581,581,Name,s_979abdedae9cb13b,N,N,N,N,N,,,,,,
s_97acd04f5c0fe0e3,462,462,Name,s_97acd04f5c0fe0e3,N,N,N,N,N,,,,,,
s_97e3a7f6a3480889,2063,2063,Name,s_97e3a7f6a3480889,N,N,N,N,N,,,,,,
s_98315f1cca686d53,435,435,Name,s_98315f1cca686d53,N,N,N,N,N,,,,,,
s_986fe2111dfced4c,518,518,Name,s_986fe2111dfced4c,N,N,N,N,N,,,,,,
s_988508c348c6ebf0,602,602,Name,s_988508c348c6ebf0,N,N,N,N,N,,,,,,
s_98dfaef558860a03,485,485,Name,s_98dfaef558860a03,N,N,N,N,N,,,,,,
s_995a5998502007e2,483,483,Name,s_995a5998502007e2,N,N,N,N,N,,,,,,
s_9b3fa7c4a9899af0,610,610,Name,s_9b3fa7c4a9899af0,N,N,N,N,N,,,,,,
s_9bed96e91582dae4,431,431,Name,s_9bed96e91582dae4,N,N,N,N,N,,,,,,
s_9c68253ce70ff7b8,626,626,Name,s_9c68253ce70ff7b8,N,N,N,N,N,,,,,,
s_9ce6b2b1dcf87b37,1966,1966,Name,s_9ce6b2b1dcf87b37,N,N,N,N,N,,,,,,
s_9d0b25e8f3090513,2329,2329,Name,s_9d0b25e8f3090513,N,N,N,N,N,,,,,,
